age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
82,M,151,En Couple,3,true,6344 OV 18
78,M,554,Célibataire,0,false,7481 JK 98
24,M,427,En Couple,2,false,3667 QU 37
66,F,1223,Célibataire,0,false,5223 CC 32
51,M,1109,En Couple,0,false,9748 JE 78
50,M,572,En Couple,0,false,7562 NK 13
30,M,568,En Couple,0,true,2365 TM 40
57,M,226,Célibataire,0,false,4824 AB 62
29,M,585,En Couple,3,false,5515 KS 46
 ,M,1155,En Couple,2,false,8307 XC 42
52,M,536,En Couple,4,false,1125 AJ 69
39,F,706,En Couple,0,false,7703 RT 39
51,M,1300,En Couple,4,false,6698 FJ 22
41,F,735,En Couple,3,false,3127 ND 78
48,M,521,En Couple,1,true,2165 YW 58
59,M,201,En Couple,2,false,7268 XN 28
29,M,560,En Couple,4,false,1418 QW 59
55,M,526,En Couple,2,false,5688 HG 17
65,M,554,Célibataire,0,false,7240 LS 92
19,F,470,Seule,3,false,8693 PU 97
76,M,925,En Couple,4,false,4598 TN 48
33,M,401,En Couple,0,false,9624 CA 68
29,M,702,Célibataire,0,false,4807 QC 57
42,M,1165,En Couple,2,false,2617 GZ 66
31,M,403,Célibataire,0,false,2424 DP 71
53,M,814,En Couple,0,false,8634 ZJ 83
68,M,548,Célibataire,0,false,6303 TY 72
50,M,1081,Célibataire,0,false,3654 BI 37
21,M,460,Célibataire,0,false,7467 FJ 43
22,F,560,En Couple,2,true,4337 CB 56
66,F,583,En Couple,1,false,488 XC 81
77,M,505,En Couple,0,false,9387 DF 46
31,F,417,En Couple,0,false,714 GW 84
30,M,441,En Couple,3,false,6911 UK 20
43,M,152,Seule,1,false,2254 YH 42
18,F,572,En Couple,0,false,189 VI 55
41,M,448,Seule,1,false,1326 GW 31
46,M,1315,Célibataire,0,false,9734 IX 17
81,M,402,En Couple,0,false,7355 KL 59
63,M,726,En Couple,1,false,3038 WF 23
56,M,438,En Couple,4,true,2082 LE 52
26,F,451,En Couple,2,false,969 KZ 89
45,M,567,Seule,1,false,1274 DT 50
39,M,1372,Célibataire,0,false,1216 PB 14
25,M,823,Célibataire,0,false,434 ZN 81
25,M,438,En Couple,3,false,9722 AJ 73
61,M,495,En Couple,1,false,1061 QP 95
80,M,576,En Couple,4,false,9510 PX 53
51,M,474,En Couple,2,true,4951 HS 28
71,M,579,En Couple,3,true,5325 DZ 82
81,M,739,En Couple,3,true,982 LN 45
26,M,179,En Couple,3,false,3314 CD 21
32,M,1092,En Couple,2,false,8107 MT 70
20,M,414,En Couple,1,false,9059 UT 16
65,M,429,En Couple,1,false,2649 VQ 56
27,M,588,En Couple,0,false,135 CO 55
53,M,563,Célibataire,0,false,9450 JM 66
63,F,173,En Couple,3,false,2351 GJ 81
70,F,420,Célibataire,0,false,1463 JQ 17
76,M,566,En Couple,3,false,2903 CK 29
40,F,573,En Couple,2,false,7710 IM 54
28,M,471,En Couple,2,false,1635 FE 12
48,F,1344,Célibataire,0,false,6347 QH 64
67,F,459,Célibataire,0,false,4468 WE 97
55,M,777,Célibataire,0,false,4769 JQ 57
75,M,477,Célibataire,0,false,3971 FX 49
42,M,1326,Célibataire,0,false,8176 LR 61
18,M,1144,En Couple,3,true,4642 VK 54
62,F,512,En Couple,1,false,1870 UT 59
35,M,173,En Couple,0,false,32 BY 47
34,M,1339,En Couple,1,false,5824 GY 81
28,F,168,Célibataire,0,false,8963 AI 16
57,M,476,En Couple,4,false,3872 KJ 83
20,F,710,En Couple,4,true,4716 WS 48
30,F,497,En Couple,0,true,5061 WO 93
29,M,174,Célibataire,0,false,2376 JQ 85
19,M,485,En Couple,2,false,1744 CE 95
54,M,599,Célibataire,0,false,1244 EF 84
-1,M,231,En Couple,0,false,1291 PX 92
41,M,1155,En Couple,2,true,5446 IG 91
33,F,988,Célibataire,0,false,6474 LK 53
19,M,244,Célibataire,0,false,5392 VY 32
42,M,1170,Célibataire,0,false,4811 TO 87
79,M,492,En Couple,2,false,2302 HS 27
82,M,475,En Couple,1,false,3687 NS 91
19,M,1050,Célibataire,0,false,9212 DW 30
20,F,498,En Couple,0,false,9536 UO 51
24,M,1038,En Couple,1,false,9090 YG 66
59,M,791,En Couple,4,false,5747 GM 97
38,M,425,En Couple,0,false,930 FX 46
22,F,430,Célibataire,0,false,3109 SX 98
20,M,869,En Couple,2,true,3958 TT 25
75,F,487,En Couple,4,false,568 CL 51
44,M,1157,Célibataire,0,false,7860 GN 17
76,M,407,Célibataire,0,false,4804 QF 13
19,F,551,En Couple,3,false,7947 CP 98
28,M,833,En Couple,0,false,5984 QE 17
24,M,481,En Couple,1,false,4133 IJ 61
29,M,1072,En Couple,3,true,4504 GG 53
18,M,1019,Célibataire,0,false,6405 DD 71
73,M,413, ,3,false,7654 JY 14
20,M,1385,Célibataire,0,false,3896 DR 26
40,M,829,En Couple,-1,true,1787 RZ 81
59,M,598,En Couple,4,false,4678 AZ 28
84,M,1126,En Couple,0,false,3172 UW 33
57,M,428,En Couple,3,false,2799 YS 14
57,F,812,Marié(e),1,false,3191 GL 18
27,F,1003,Célibataire,0,false,8447 OT 79
56,F,554,En Couple,3,false,437 BF 62
71,M,557,En Couple,1,false,3644 VK 19
33,M,167,En Couple,0,false,6632 CW 60
41,M,190,En Couple,2,true,2677 DX 88
25,F,222,Célibataire,0,false,51 IK 11
40,M,444,Célibataire,0,false,4610 QI 46
56,F,188,En Couple,4,false,1783 RX 92
62,M,401,En Couple,1,true,392 GN 14
42,M,508,Célibataire,0,false,2570 ZA 20
24,F,1241,En Couple,2,false,1396 CK 21
56,M,557,Célibataire,0,false,7359 CA 15
26,M,1279,En Couple,1,false,6156 ZM 69
31,F,165,En Couple,1,false,5026 ND 86
35,M,1042,Seul,0,false,7987 CD 34
39,M,1144,Célibataire,0,false,1338 PB 96
76,M,425,Célibataire,0,false,9044 RH 55
45,M,154,En Couple,1,false,6552 WG 47
29,M,420,En Couple,4,false,6515 SF 21
79,F,1077,En Couple,2,true,5124 BS 63
72,M,427,En Couple,1,false,3681 RO 76
60,M,477,En Couple,0,true,8389 SU 41
44,F,503,Célibataire,0,false,8135 EF 44
64,F,485,Célibataire,0,false,7623 YE 21
26,M,528,En Couple,1,false,2343 GL 52
62,M,791,En Couple,2,false,1827 KV 31
28,F,526,En Couple,2,false,991 MB 81
26,M,598,En Couple,3,true,172 ST 94
33,F,519,Seule,1,false,7543 VJ 82
28,F,534,En Couple,1,false,3086 UE 69
35,M,476,Seule,3,false,8912 PM 44
19,M,212,En Couple,0,false,4847 LJ 69
27,M,445,Célibataire,0,false,3588 DF 59
25,M,916,En Couple,1,true,2928 KZ 80
57,F,188,En Couple,1,true,4923 KA 73
25,Homme,563,Célibataire,0,false,5115 EI 40
39,F,1191,En Couple,0,false,7410 NV 87
29,M,752,En Couple,3,false,5763 EV 69
73,M,153,Célibataire,0,false,4499 LI 71
20,M,226,En Couple,2,true,8601 GZ 72
74,M,189,En Couple,2,false,7201 GH 95
46,M,567,Célibataire,0,false,8675 NX 72
35,M,176,En Couple,0,false,570 GD 28
38,M,500,Célibataire,0,false,2900 BH 73
63,F,523,Célibataire,0,false,885 IO 51
57,M,192,En Couple,1,true,6808 SC 69
36,M,487,En Couple,1,true,6067 MZ 73
59,M,400,En Couple,4,false,2358 VZ 89
60,M,206,Célibataire,0,false,9472 WH 51
35,M,428,En Couple,4,false,5886 BO 63
47,M,173,Célibataire,0,false,2577 UI 49
29,M,925,En Couple,3,false,219 SF 98
70,F,211,En Couple,1,false,2677 IA 44
19,M,211,En Couple,1,false,4192 MJ 23
37,M,1319,En Couple,2,false,9878 PV 53
55,N/D,485,Célibataire,0,false,7900 KW 91
69,M,241,En Couple,1,false,855 VJ 92
19,M,1014,Célibataire,0,false,3335 ZG 10
66,M,550,Seule,1,false,3109 XQ 79
72,F,1340,Célibataire,0,false,1140 ET 74
66,F,1069,En Couple,1,true,8103 LD 89
69,M,1067,Célibataire,0,false,95 DX 74
46,Féminin,827,Célibataire,0,false,7807 AC 25
33,F,537,En Couple,2,false,254 UL 18
20,F,502,Célibataire,-1,false,5944 LZ 42
51,F,446,Célibataire,0,false,3858 CR 61
32,F,490,En Couple,4,false,9512 RL 25
44,F,190,En Couple,3,true,7940 WI 96
51,F,539,Célibataire,0,false,4253 PF 74
65,M,728,En Couple,4,false,1322 OS 66
18,M,451,En Couple,0,false,8353 HX 47
38,M,565,Célibataire,0,false,3585 SN 38
42,M,212,En Couple,3,false,536 XH 72
21,F,-1,Célibataire,0,false,5634 UE 89
39,F,1259,Marié(e),1,false,4191 IN 67
45,M,708,En Couple,0,false,8511 NO 98
43,M,424,Célibataire,0,false,908 FU 28
59,F,520,En Couple,3,false,612 AN 38
18,M,453,Célibataire,0,false,9138 MK 17
45,M,1371,En Couple,0,false,9160 RX 70
19,F,1203,En Couple,4,false,4491 XL 14
41,F,536,Célibataire,0,false,939 OX 84
59,M,211,Célibataire,0,false,526 HF 62
51,F,532,En Couple,2,false,3800 PT 30
28,M,152,Célibataire,0,false,4648 RR 30
42,M,590,En Couple,2,true,1746 CL 85
33,M,172,En Couple,3,false,3524 WG 65
20,M,1238,En Couple,4,true,3192 DT 42
41,M,240,Célibataire,0,false,725 JF 20
36,M,1225,En Couple,2,false,2994 HY 81
53,M,226,En Couple,0,true,3961 YP 17
27,M,512,En Couple,4,true,8051 MW 85
28,F,463,En Couple,2,false,3525 FT 76
28,M,815,En Couple,0,false,3783 MV 13
19,M,701,Célibataire,0,false,6029 NQ 38
37,M,1154,En Couple,2,false,5812 XA 95
56,M,183,En Couple,2,false,3786 YN 23
56,M,470,En Couple,0,true,8522 JS 96
69,M,203,En Couple,0,false,7123 DY 19
76,M,462,En Couple,2,false,1909 HC 62
39,M,1348,En Couple,2,false,471 AM 98
76,M,420,Célibataire,0,false,1799 EE 30
72,M,1373,En Couple,2,false,8207 TU 46
54,M,442,En Couple,1,false,2880 AG 18
22,M,198,Célibataire,0,false,4430 UG 59
21,M,413,En Couple,2,true,3000 BZ 95
83,M,1066,Célibataire,0,false,114 HP 95
27,F,754,Célibataire,0,false,81 NY 62
77,F,572,Célibataire,0,false,5378 OV 84
32,M,593,Célibataire,0,false,2167 HR 88
23,M,595,Célibataire,0,false,6031 RZ 13
26,F,229,Célibataire,0,false,6785 GO 53
55,F,598,En Couple,4,false,1077 ZM 15
51,F,1011,En Couple,4,false,8783 OM 73
73,M,582,En Couple,1,false,9545 YI 38
41,M,534,Seule,2,false,1867 NT 87
19,M,519,En Couple,1,false,7802 JY 15
54,F,524,Célibataire,0,false,6218 WV 19
33,M,785,En Couple,2,false,5985 BK 89
53,Homme,881,En Couple,1,false,9386 CA 30
69,F,233,Célibataire,0,false,8210 JA 71
31,M,177,Célibataire,0,false,5107 VB 58
21,M,859,Célibataire,0,false,1675 IX 40
79,M,1073,En Couple,3,false,8136 AQ 32
30,M,1399,Célibataire,0,false,7394 TY 11
37,M,530,Célibataire,0,false,2101 YF 42
35,F,460,Célibataire,0,false,761 CR 94
57,M,557,En Couple,0,false,1248 TD 43
25,F,164,Célibataire,0,false,4363 OL 72
32,M,502,Célibataire,0,false,2729 UI 50
42,M,1037,Célibataire,0,false,653 IA 57
38,F,542,En Couple,3,false,5627 IE 48
55,M,?,Célibataire,0,false,4016 JH 49
74,M,828,En Couple,3,false,7595 UW 71
29,F,542,En Couple,2,false,4619 SI 12
62,M,460,Célibataire,0,false,998 HI 48
82,M,478,En Couple,2,false,4338 XL 69
19,F,519,En Couple,2,true,5028 SQ 85
35,M,204,Célibataire,0,false,8276 CV 33
50,M,208,Célibataire,0,false,1353 JJ 72
41,M,241,Célibataire,0,false,3814 WW 49
76,Femme,849,Célibataire,0,false,3136 CY 10
44,F,240,En Couple,4,false,1995 JT 65
64,M,561,En Couple,3,false,2048 NM 16
49,M,1070,En Couple,3,false,7373 VR 66
22,M,567,En Couple,2,false,1865 MH 98
24,M,492,En Couple,2,false,6018 AC 10
40,F,559,En Couple,2,false,6213 SB 22
27,F,830,En Couple,2,false,4985 RZ 69
29,M,510,En Couple,1,false,265 FG 14
47,F,586,Célibataire,0,false,2124 ZO 21
57,M,516,En Couple,2,false,8499 UR 97
64,M,405,En Couple,0,false,4942 KU 69
18,F,453,En Couple,3,false,9083 QJ 16
34,M,1234,Célibataire,0,false,1292 GR 96
21,M,530,En Couple,1,false,3172 VD 29
23,M,1249,En Couple,2,false,7614 CW 54
50,F,482,En Couple,3,false,3801 QO 10
58,F,581,Célibataire,0,false,2324 MJ 94
44,M,569,En Couple,2,true,8402 JD 51
54,M,487,En Couple,0,false,2746 UI 24
32,F,168,Seule,2,false,9822 KP 47
52,M,563,En Couple,1,true,4214 VA 50
27,M,432,En Couple,2,false,8297 GF 35
18,M,1360,Célibataire,0,false,5079 TJ 45
47,M,489,Célibataire,0,false,9701 VZ 53
35,M,526,Célibataire,0,false,3765 RK 54
23,F,420,En Couple,3,false,8914 QP 54
50,M,247,En Couple,1,false,5989 NH 14
42,M,1040,Célibataire,0,false,5943 VY 67
50,M,227,En Couple,4,false,1300 VF 62
29,M,409,Célibataire,0,false,952 NE 98
79,M,1032,En Couple,0,false,5897 IA 38
53,M,780,Célibataire,0,false,7328 VP 21
24,F,-1,En Couple,4,true,9429 HO 35
55,M,239,En Couple,1,true,8806 AS 15
57,F,195,Célibataire,0,false,6947 ZR 83
80,M,170,Célibataire,0,false,7737 JP 35
32,M,1207,En Couple,4,true,6026 SQ 65
44,M,766,Célibataire,0,false,3206 TY 70
30,M,745,En Couple,1,false,6184 IJ 23
81,M,232,En Couple,1,false,4702 FJ 47
53,F,448,Seule,1,false,4550 CM 44
66,M,482,Célibataire,0,false,2866 GS 26
23,M,463,En Couple,4,false,1368 BG 97
25,M,415,En Couple,2,false,9161 CV 39
21,F,188,En Couple,2,false,1852 BP 74
23,M,538,Célibataire,0,false,7446 RW 18
29,M,1233,En Couple,2,false,7143 OU 74
42,M, ,Célibataire,0,false,5588 HR 10
18,M,203,Célibataire,0,false,3965 IK 36
80,M,597,En Couple,2,false,2843 IV 77
36,M,596,En Couple,2,false,8920 EW 44
56,F,507,Célibataire,0,false,410 QM 60
66,F,593,En Couple,3,false,8333 GB 23
20,F,728,Célibataire,0,false,2268 CQ 91
32,M,462,En Couple,2,false,2236 DL 33
33,M,1093,En Couple,2,false,5781 QR 43
39,M,242,Célibataire,0,false,1694 LF 72
24,M,582,En Couple,3,false,9204 HE 93
81,F,557,En Couple,4,false,7879 EL 93
81,M,470,En Couple,0,false,1553 RL 75
47,F,211,Célibataire,0,false,4291 BA 29
49,F,419,En Couple,4,false,3997 AR 35
60,M,1119,En Couple,3,false,9370 NE 28
47,F,190,Célibataire,0,false,2182 VY 23
21,F,502,Célibataire,0,false,4845 ZK 74
49,M,946,En Couple,2,true,1330 NY 60
29,M,1161,En Couple,0,false,9528 TU 24
28,M,832,En Couple,4,true,1616 RM 98
51,M,406,Célibataire,0,false,5136 XF 82
55,Femme,154,En Couple,2,false,6348 EQ 90
36,M,962,En Couple,4,false,7364 QB 98
21,M,917,En Couple,4,false,3770 WG 11
23,M,448,En Couple,0,true,7054 NP 59
45,M,405,Seule,3,false,2296 DI 52
79,M,409,Seule,3,false,9249 XU 12
67,M,446,En Couple,0,false,8734 YA 56
80,M,410,En Couple,2,false,7002 AK 50
76,M,457,En Couple,4,true,8430 LI 72
22,M,189,En Couple,1,false,1904 UJ 28
40,M,586,Célibataire, ,false,3606 OJ 18
18,F,582,En Couple,1,false,7061 JT 20
66,M,569,En Couple,0,false,8186 KA 19
74,M,418,En Couple,1,false,5684 EN 49
36,M,502,En Couple,0,false,7628 II 65
18,F,162,En Couple,0,false,7859 GA 30
56,F,438,Célibataire,0,false,3718 HC 74
68,F,544,En Couple,2,false,1296 BA 20
18,F,421,En Couple,2,false,9085 EY 49
27,M,763,En Couple,3,false,5062 QM 94
31,M,248,En Couple,0,false,4013 TN 80
40,M,543,En Couple,0,false,5654 UY 14
38,F,550,Célibataire,0,false,1681 AV 32
22,M,529,En Couple,2,false,1920 CN 27
67,M,484,Seule,3,false,2777 DJ 72
52,M,899,En Couple,1,false,4425 YV 25
83,F,520,En Couple,0,false,2275 CW 62
52,F,506,En Couple,1,false,4196 KS 71
53,M,1088,Seule,1,false,6868 HH 21
22,M,209,Célibataire,0,false,8908 WM 92
22,F,210,Célibataire,0,false,6110 EZ 77
31,F,428,En Couple,1,false,3605 QL 51
43,F,450,Célibataire,0,false,9658 YQ 76
40,M,155,En Couple,2,false,6624 GM 65
39,M,547,Célibataire,0,false,8509 VD 66
34,M,584,En Couple,2,true,5221 NJ 20
18,Homme,221,En Couple,3,false,9204 UN 28
55,M,542,En Couple,1,false,4152 VL 76
24,M,1188,Célibataire,0,false,6553 OJ 80
35,M,936,Célibataire,0,false,2086 OE 74
43,M,157,Célibataire,0,false,8397 SO 53
21,F,524,En Couple,4,false,7863 AA 35
26,Homme,1112,En Couple,3,false,2350 YL 62
24,M,564,En Couple,0,false,7259 XV 49
84,M,538,Marié(e),0,false,7712 XX 46
58,M,1281,En Couple,2,false,9391 HQ 28
24,F,428,En Couple,0,true,5109 XI 96
40,M,402,En Couple,2,false,9991 XO 91
18,F,1251,En Couple,0,false,3319 GQ 48
62,M,164,En Couple,2,false,8739 JN 52
24,F,442,En Couple,0,false,8170 OT 92
56,M,533,En Couple,0,false,2684 AE 18
26,F,478,En Couple,3,true,7613 KK 91
80,F,187,Célibataire,0,false,9077 OL 70
32,M,507,En Couple,3,true,23 EV 31
40,M,542,En Couple,1,false,9036 ZN 44
60,M,1175,En Couple,1,false,7419 PM 63
32,M,508,En Couple,2,false,1608 OU 41
23,M,969,Célibataire,0,false,9046 NJ 58
35,M,1204,Célibataire,0,false,3482 LC 29
30,M,566,Marié(e),0,true,782 QD 69
59,M,1385,En Couple,0,false,7326 ES 72
26,M,211,En Couple,0,false,6482 HT 40
18,M,498,Seule,2,false,6168 KP 75
65,F,1192,En Couple,0,false,4686 QI 57
61,M,199,En Couple,3,false,7625 QE 48
75,M,767,Célibataire,0,false,2021 XF 10
33,M,234,En Couple,0,false,7162 TL 97
78,M,172,Célibataire,0,false,8471 GP 67
84,M,560,Célibataire,0,false,4301 QR 68
26,M,729,En Couple,1,false,1867 TV 92
66,M,496,En Couple,2,false,3937 RY 59
20,M,483,En Couple,1,true,1443 ZL 59
20,M,193,En Couple,4,false,6236 WL 48
59,M,589,En Couple,3,false,2636 WQ 16
27,F,426,Célibataire,0,false,624 SX 17
 ,M,586,En Couple,0,true,445 OL 79
51,M,542,En Couple,2,false,1496 YG 47
23,M,504,En Couple,0,false,6708 FA 44
80,M,404,Célibataire,0,false,2185 WO 43
58,M,1339,En Couple,2,false,3262 ON 12
34,M,463,Célibataire,0,false,564 AB 88
42,F,163,En Couple,1,false,2174 NU 11
59,F,1029,En Couple,2,false,5328 OG 60
55,M,435,Seule,1,false,7891 XQ 89
61,M,425,En Couple,1,true,9106 IV 95
18,F,494,?,1,true,6580 AT 82
26,M,195,En Couple,3,false,1398 RJ 16
37,M,560,En Couple,2,false,7508 LC 58
58,M,749,En Couple,2,false,5252 GQ 59
54,M,493,Célibataire,0,false,7824 YM 84
80,M,163,En Couple,3,false,8542 PI 36
39,M,728,Célibataire,0,false,2749 YB 88
27,M,445,Célibataire,0,false,6078 XK 76
46,M,1223,En Couple,1,false,6733 XJ 42
73,M,1271,Célibataire,0,false,1834 CP 22
19,M,560,En Couple,4,false,376 PG 94
57,M,935,En Couple,3,true,7506 RA 63
76,F,706,En Couple,3,false,5557 LU 94
30,M,1116,En Couple,2,false,9662 BT 12
25,F,463,En Couple,2,false,2576 YJ 90
24,M,935,En Couple,2,false,7665 NH 24
24,M,503,Seule,2,false,6035 WV 80
63,F,1158,En Couple,0,false,8778 WW 13
21,M,152,En Couple,1,false,6863 SE 95
65,M,562,En Couple,2,false,9632 NZ 79
54,M,236,En Couple,4,true,4977 NR 86
27,F,446,En Couple,4,true,3427 XR 88
44,M,219,En Couple,0,false,6415 JR 48
34,M,440,En Couple,2,false,1056 UA 70
67,M,489,En Couple,4,false,9066 PE 91
36,M,1374,En Couple,4,true,5595 NT 58
65,M,1133,En Couple,3,false,2524 CA 94
28,F,163,En Couple,0,true,3843 KH 70
31,M,502,En Couple,4,false,1481 ZL 67
75,F,1192,Célibataire,0,false,8211 BZ 68
31,F,175,Célibataire,0,false,3503 GA 32
35,M,467,Célibataire,0,false,4045 YR 29
25,M,1373,En Couple,4,false,9271 ZT 25
41,M,506,Célibataire,0,false,4527 RS 94
42,M,582,Célibataire,0,false,1811 KA 70
42,F,575,En Couple,1,true,5039 LX 12
51,F,590,En Couple,0,false,384 EJ 75
51,F,512,Seule,3,false,8496 GH 63
30,M,529,En Couple,4,false,7443 IV 28
28,F,1171,Célibataire,0,false,6253 OO 72
64,M,1348,Célibataire,0,false,9454 LP 71
63,M,739,Seule,3,false,4491 ZO 16
81,M,567,En Couple,3,true,8201 BH 52
25,F,487,En Couple,1,false,312 AQ 68
83,M,1015,Célibataire,0,false,7419 DY 37
31,M,444,En Couple,1,false,9728 AG 24
54,Femme,241,En Couple,3,true,8752 NO 83
41,F,419,Célibataire,0,false,9860 PL 21
47,M,986,Seule,1,false,1441 UI 72
43,M,156,En Couple,0,false,9314 LT 39
54,M,558,En Couple,2,false,9010 MO 97
79,M,1165,En Couple,0,false,4546 JY 72
19,M,232,Seule,3,false,7549 EP 88
32,M,567,En Couple,4,false,53 FS 32
34,M,218,En Couple,0,false,8281 YM 70
20,M,594,En Couple,2,false,8166 KF 17
39,M,420,En Couple,2,false,4039 FB 40
56,M,801,Célibataire,0,false,6618 DY 87
43,M,961,Célibataire,0,false,1184 XO 52
41,M,578,En Couple,2,false,8401 RG 85
52,F,419,En Couple,1,false,8394 LR 15
24,F,543,En Couple,3,false,9844 UI 16
23,M,822,En Couple,2,false,2658 MN 45
42,M,554,Célibataire,0,false,4743 HM 52
28,F,844,En Couple,1,false,8257 WS 24
27,M,562,En Couple,0,false,9846 SV 97
40,M,1348,Célibataire,0,false,4489 NS 72
33,M,183,En Couple,0,false,377 QP 55
21,M,741,Célibataire,0,false,1031 ZD 85
40,M,1122,Célibataire,0,false,1 HU 79
31,M,532,En Couple,0,true,7904 DE 29
82,M,437,Célibataire,0,false,1226 DF 51
73,M,1383,Célibataire,0,false,4613 BA 41
30,M,245,En Couple,1,false,8233 WC 22
33,Homme,1146,Célibataire,0,false,1073 RN 10
73,M,502,En Couple,4,false,2206 YX 80
41,M,527,En Couple,0,false,9991 IO 89
67,M,1269,En Couple,4,false,736 ES 42
19,M,530,Seule,2,false,470 YJ 56
43,M,855,Célibataire,0,false,1237 PM 91
84,M,574,En Couple,4,false,1223 BP 70
42,M,785,En Couple,3,true,7225 BL 78
26,M,817,En Couple,1,true,6075 TM 13
41,M,1237,En Couple,2,false,4803 UD 88
57,F,174,Célibataire,0,false,511 CN 46
57,M,499,En Couple,1,true,6437 BK 84
48,M,558,Célibataire,0,false,3753 MN 15
28,M,531,Seule,3,false,6459 RG 75
18,F,754,Célibataire,0,false,3961 OC 62
32,M,740,Célibataire,0,false,3992 MH 92
63,M,235,En Couple,4,false,3803 GK 73
78,M,1122,En Couple,3,false,7422 WR 34
41,F,481,Seule,3,false,7810 XV 43
41,M,1131,En Couple,1,false,5476 BI 78
21,M,566,En Couple,2,false,2028 BT 54
25,M,232,Célibataire,0,false,735 HD 59
59,F,480,En Couple,1,false,3906 KU 80
35,M,168,Célibataire,0,false,9884 ZV 71
57,M,563,Célibataire,0,false,3878 LA 57
28,F,198,Seule,2,false,4657 UV 20
20,M,171,En Couple,0,false,5508 YQ 37
19,Homme,442,Seule,3,false,7985 SI 84
46,M,544,En Couple,1,false,803 MC 17
77,F,489,En Couple,4,true,8214 UI 52
18,F,418,En Couple,2,false,4819 HM 34
30,F,235,En Couple,1,false,7975 GZ 71
19,M,1084,En Couple,2,false,367 BM 65
79,F,441,En Couple, ,false,5841 LN 66
23,F,499,Seule,3,false,7706 QF 91
32,M,524,Célibataire,0,false,9520 AS 78
74,M,1055,Célibataire,0,false,7299 EX 23
38,F,481,Célibataire,0,false,4789 FW 46
61,M,807,En Couple,1,false,9938 WY 84
33,M,556,En Couple,0,false,1070 FH 21
66,M,235,En Couple,3,false,2650 YJ 61
75,M,166,Célibataire,0,false,9459 LD 80
25,F,412,En Couple,1,false,327 OW 93
26,F,219,Célibataire,0,false,9860 CA 25
56,M,926,En Couple,2,false,4511 QZ 33
26,M,1290,En Couple,1,false,4654 HD 79
35,F,1307,Célibataire,0,false,6915 AM 48
60,F,765,Célibataire,0,false,341 HE 93
65,M,1110,Célibataire,0,false,3740 TP 52
56,F,575,Célibataire,0,false,9945 YN 63
73,F,466,Célibataire,0,false,6128 WW 42
36,M,799,En Couple,1,false,9587 IU 54
19,M,700,En Couple,4,false,6476 SF 71
28,M,554,En Couple,1,true,7334 PJ 85
47,M,572,En Couple,0,false,168 UV 44
28,F,1037,En Couple,1,false,5360 YL 94
25,M,449,En Couple,0,true,5048 HL 30
39,F,729,En Couple,0,true,5048 CR 33
83,M,909,En Couple,0,true,3432 ZN 29
68,M,993,Seule,3,false,1791 GI 41
20,M,511,Seule,2,false,3469 WA 76
59,M,517,Célibataire,0,false,5361 GO 56
22,M,446,En Couple,2,false,3288 QE 26
40,F,403,En Couple,2,false,2883 UA 67
65,M,837,Célibataire,0,false,7539 SF 69
71,M,575,Célibataire,0,false,7332 CV 15
29,M,229,Célibataire,0,false,4067 MC 45
49,M,478,Seule,1,false,4269 AQ 70
28,M,404,En Couple,4,false,7334 AJ 55
57,M,883,En Couple,2,false,4179 NC 88
30,M,715,Célibataire,0,false,8836 ZH 81
43,M,230,En Couple,1,false,7969 UK 70
33,M,400,En Couple,2,false,2160 SI 15
20,M,486,Célibataire,0,false,6241 UX 63
38,M,561,En Couple,3,false,4086 TN 90
26,M,416,En Couple,1,false,498 ZR 40
32,F,403,En Couple,1,false,524 NT 22
24,F,1359,Marié(e),0,true,0 ME 78
21,F,569,Célibataire,0,false,5506 KY 44
36,F,230,En Couple,2,true,2912 WW 16
63,M,546,En Couple,2,true,2068 OD 52
69,F,922,Célibataire,-1,false,8898 YT 30
78,F,1366,En Couple,3,false,7332 HT 34
41,M,1079,En Couple,4,true,7440 KB 63
51,M,440,Célibataire,0,false,5266 JV 55
78,M,171,En Couple,0,false,2587 JD 19
28,M,447,Célibataire,0,false,6198 XY 10
18,M,516,En Couple,4,false,6739 SA 34
60,M,1185,En Couple,2,false,9538 YT 91
30,M,477,Célibataire,0,false,2285 HH 38
